gene_names,ApoE.2,ApoE.3,ApoE.4,ApoE.5,ApoE.6,WT.1,WT.2,WT.3,WT.5,WT.6,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ttll7,8241.659112,4451.376645,4133.132934,3650.418949,2693.013833,3048.796324,4184.036114,3936.842275,4223.254122,3376.200937,4162.096469,0.303940335,0.332074105,0.915278638,0.36004537,0.858145747
Tuba4a,4404.339925,412.8785859,658.5245846,491.9865805,875.5028058,1191.393823,1222.508726,711.5636809,481.9490918,1095.206645,1287.275484,0.541340988,0.58980008,0.917838105,0.35870363,0.858145747
Unc80,5166.564525,22.57195003,303.9344236,23.08085193,32.79719148,519.525831,890.3938553,133.4926839,38.81469196,639.213653,951.6241159,1.320721012,1.435833941,0.919828522,0.357662376,0.858145747
Uxt,315.1993078,280.2683795,265.4735861,218.6607025,369.8794372,264.6456771,242.4642306,235.9959947,239.3572671,307.7695366,282.8795233,0.169435912,0.184914718,0.916292191,0.359513663,0.858145747
Zar1,49.0122248,0.940497918,6.566484461,3.644345041,1.822066193,3.906209255,9.168815444,8.343292741,2.156371775,9.263965986,11.16181943,0.926245998,1.010886481,0.916271031,0.359524758,0.858145747
Zdhhc22,97.17941124,9.404979178,15.00910734,3.644345041,2.73309929,26.36691247,21.3939027,4.767595852,5.390929439,13.3812842,22.43262835,0.845483469,0.920573072,0.918431675,0.358392914,0.858145747
Zw10,886.4452382,1161.514928,942.7595548,1101.806984,862.7483425,982.4116277,995.3258543,1171.636681,1180.613547,988.1563718,1018.325299,-0.102340898,0.111651374,-0.916611183,0.359346422,0.858145747
Kif5c,12624.02804,668.6940196,1605.036416,611.0351852,500.15717,1738.263119,3098.040863,1168.060984,757.9646791,2068.952403,2797.162556,0.858204846,0.938331695,0.914607117,0.360397921,0.85816103
1700096K18Rik,156.3320963,117.5622397,108.8160282,133.6259848,210.4486453,144.5297425,115.1195717,96.543816,88.41124279,165.7220582,140.6957698,0.251419811,0.274946413,0.914432047,0.360489869,0.858235746
Cyp2r1,78.58856735,140.1341898,102.2495438,122.6929497,88.37021037,74.21797585,81.50058172,102.5033108,133.6950501,72.05306878,96.1169606,0.196696251,0.21511933,0.914358795,0.360528346,0.858235746
AU018091,3.380153435,12.22647293,8.442622879,9.718253443,3.644132386,7.812418511,10.18757272,13.11088859,7.547301214,10.29329554,8.594073373,-0.404204273,0.442226661,-0.914020589,0.360706027,0.858354249
Rpl35,3194.244996,4161.703286,3438.961719,3899.449194,5342.298078,4041.950027,4584.407722,4368.309699,4618.948343,4162.608716,4000.863334,-0.120099614,0.131387866,-0.914084514,0.360672439,0.858354249
Snap91,4420.395654,5.642987507,348.0236765,27.93997865,69.23851534,450.1906167,848.6248072,187.1281372,49.59655084,522.8994134,818.0024812,1.24275733,1.359718678,0.913981215,0.360726716,0.858354249
Dner,4761.791151,43.26290422,419.3169363,48.59126721,61.03921747,502.9244416,872.0562244,214.5418133,88.41124279,657.741585,905.545186,1.191400105,1.303939101,0.913693058,0.360878153,0.858439666
Fam160b1,2402.444054,3459.151342,3437.085581,3187.587129,2949.014134,3296.840612,3191.766532,3500.607254,3791.979767,3001.524979,3102.054525,-0.120822967,0.132258585,-0.913535917,0.360960753,0.858439666
Nipal1,51.54733988,23.51244795,41.27504519,24.29563361,25.5089267,26.36691247,34.63774723,15.49468652,5.390929439,41.17318216,27.9209989,0.432453669,0.473241291,0.913812209,0.36081553,0.858439666
Sdk1,814.6169777,201.2665544,264.5355169,204.0833223,286.0643923,276.3643048,406.4841513,219.3094092,161.7278832,297.4762411,330.0800728,0.379787587,0.415706884,0.913594653,0.360929877,0.858439666
Cdc42ep2,736.0284104,409.1165942,323.633877,539.3630661,533.8653946,599.6031207,683.5861292,535.1626344,426.9616115,652.5949372,548.7631703,-0.18902717,0.206962158,-0.913341706,0.361062854,0.858510764
Kdm8,238.3008171,229.4814919,203.5610183,239.311991,187.6728179,256.8332585,228.2016288,255.0663781,256.6082413,192.4846266,222.8323555,-0.115286762,0.126232289,-0.913290597,0.361089726,0.858510764
Gna14,834.05286,74.29933551,149.1530042,127.5520764,98.39157443,149.412504,296.458366,140.6440776,114.2877041,164.6927286,232.6621498,0.569062131,0.623273647,0.913021325,0.361231326,0.85863811
Rpl17,5528.240942,6883.50426,6189.38064,6641.211446,8698.544006,6894.459336,7516.391149,7261.048482,7790.971225,7084.87532,6809.667983,-0.106756495,0.116929309,-0.913000306,0.361242381,0.85863811
Cntd1,32.11145763,54.54887923,45.96539123,32.79910537,35.53029077,71.28831891,46.86283449,42.90836267,42.04924962,31.90921617,46.75576841,-0.227538697,0.249291075,-0.912743053,0.361377695,0.858841944
Kifap3,5622.0402,2454.699565,2564.681217,2371.25384,2272.116543,2401.34214,3020.61531,2419.554895,2348.288863,2522.886737,2869.76135,0.265939143,0.291394923,0.912641646,0.361431044,0.858850951
Acsl3,1846.408814,570.8822361,571.2841481,668.1299242,646.8334986,669.9148873,815.0058172,597.1413805,440.9780281,878.0181095,828.1254473,0.33976847,0.372863841,0.911240062,0.3621689,0.858871502
Boc,1772.045438,3759.170177,3862.030933,3731.809322,3312.516339,2832.978263,2815.845099,2933.263348,3506.260507,2388.044565,3039.635225,0.183177686,0.20088834,0.911838318,0.361853836,0.858871502
Ddx20,527.3039358,708.1949321,524.3806877,675.4186143,741.5809406,660.1493642,700.9050028,684.1500047,697.5862694,654.6535963,648.8215303,-0.097681142,0.107144126,-0.91167986,0.361937269,0.858871502
Fam186b,25.35115076,17.86946044,23.45173022,14.57738016,6.377231676,5.859313883,9.168815444,14.30278756,24.79827542,12.35195465,13.37269997,0.410865525,0.450858059,0.911296843,0.36213899,0.858871502
Jph3,1435.720171,32.91742712,101.3114745,44.94692217,40.08545625,198.2401197,289.3270651,76.28153363,67.92571093,196.6019448,290.0684117,0.998607393,1.0962493,0.910930928,0.362331769,0.858871502
Mal,2132.031779,338.5792504,630.3825083,388.7301377,534.7764277,908.1936519,1933.601301,840.2887689,698.6644552,1180.640998,928.2812704,-0.46635351,0.511111544,-0.912430009,0.361542398,0.858871502
Rab24,1297.13388,1280.958164,1098.479043,1222.07037,1356.528281,1318.345624,1248.996415,1305.129364,1246.382886,1425.621432,1298.134056,-0.064871022,0.071175736,-0.91142046,0.362073877,0.858871502
Rims3,425.0542944,5.642987507,39.39890677,3.644345041,8.199297869,52.73382495,73.35052355,22.6460803,6.469115326,73.08239833,84.23095145,1.078514543,1.182552423,0.912022606,0.361756817,0.858871502
Rrp12,1128.971247,577.4657215,666.0291382,674.2038326,695.1182527,612.2983008,723.3176628,631.7064504,649.0679044,709.2080627,762.6228282,0.170725309,0.187327141,0.91137519,0.362097721,0.858871502
Slc35g2,981.9345727,103.454771,209.1894336,138.4851116,136.6549645,234.3725553,304.6084242,188.3200362,141.2423513,218.2178654,280.1090441,0.531082402,0.582143737,0.912287411,0.36161744,0.858871502
Smarca2,4515.03995,7777.91778,7492.358771,7439.32301,5919.893062,6750.906146,7153.713561,7840.311378,8917.675477,6396.253848,6641.468936,-0.161100059,0.176616899,-0.912144083,0.361692875,0.858871502
Tmem29,475.7565959,316.0073004,354.5901609,331.6353987,416.3421251,319.3326066,368.7901323,332.5398107,395.6942208,300.5642298,368.658145,0.143586236,0.15749207,0.911704544,0.361924271,0.858871502
Tmod4,23.66107404,38.56041463,60.97449857,86.2494993,24.59789361,22.46070322,49.91910631,38.14076682,23.72008953,43.23184127,41.1207544,0.391329534,0.429137424,0.911897942,0.361822445,0.858871502
Ube2o,3569.442027,1865.947869,1958.688508,1991.027174,1591.57482,1762.676927,1860.250778,1930.87632,2037.771328,1974.254085,2158.067289,0.19868083,0.218074036,0.911070538,0.362258209,0.858871502
Vash2,51.54733988,36.67941879,92.86885167,44.94692217,57.39508508,48.82761569,53.99413539,48.86785748,52.8311085,36.02653439,48.29600316,0.2400383,0.263281558,0.911717105,0.361917657,0.858871502
Ypel3,1637.684339,1344.912022,1106.921666,1460.16758,1965.098389,1888.652175,1499.610704,1561.387641,1512.6948,1776.62281,1624.407186,-0.13267792,0.145642777,-0.910981802,0.362304962,0.858871502
Zfp423,1535.434698,1737.099654,1922.103809,2224.265257,1459.475021,1828.105932,1480.254316,1669.850447,1612.966088,1627.370025,1744.32784,0.110580344,0.121369076,0.911108064,0.362238438,0.858871502
2810408A11Rik,46.47710972,39.50091255,34.70856072,17.00694352,31.88615838,47.85106338,41.76904813,40.52456474,22.64190364,52.49580725,38.35153694,-0.264617313,0.291006812,-0.909316561,0.363183051,0.859205726
Acta1,212.104628,107.2167626,303.9344236,87.46428098,212.2707115,214.8415091,278.1207351,106.0790077,311.5957216,437.4650604,278.2309742,-0.546150107,0.600235169,-0.909893548,0.362878653,0.859205726
Apba1,10938.17651,1741.802144,2607.8324,1432.227601,1455.830888,2570.28569,3196.860318,2256.264737,2001.113008,2538.32668,3306.313993,0.532915148,0.586182889,0.909127779,0.363282681,0.859205726
Atp7a,10707.48104,2791.39782,3575.919824,2589.914542,3017.341616,3185.513648,4447.894248,2991.666397,2792.501449,3927.921578,4264.924379,0.387046765,0.425138914,0.910400699,0.362611229,0.859205726
C230004F18Rik,122.530562,9.404979178,15.94717655,25.51041529,6.377231676,17.57794165,41.76904813,10.72709067,9.70367299,27.79189796,30.10685426,0.741982618,0.815964577,0.9093319,0.363174957,0.859205726
Cnnm4,632.9337306,580.2872153,698.8615605,653.552544,503.8013024,500.971337,547.0726548,530.3950385,714.8372436,452.9050038,612.1506042,0.160494273,0.176506251,0.909283789,0.363200345,0.859205726
Esd,2354.276867,2420.84164,2362.058268,2050.551476,3498.367091,2315.405536,2470.486383,2317.051584,2352.601607,2270.700996,2385.78242,0.113837198,0.125241019,0.908944996,0.363379161,0.859205726
Gal,467.3062123,0.940497918,74.10746749,2.429563361,11.84343026,42.96830181,96.7819408,25.02987822,2.156371775,77.19971655,104.1922555,1.189336536,1.307179308,0.909849573,0.362901847,0.859205726
Gas1,2071.189017,3927.519305,3046.84879,3822.917948,4405.756055,4394.485412,3773.476934,3464.850285,3656.128345,4225.397819,3524.105686,-0.176069089,0.19371624,-0.908902059,0.363401827,0.859205726
Gm1332,12.67557538,21.63145211,16.88524576,17.00694352,12.75446335,12.69518008,13.24384453,13.11088859,15.09460243,11.32262509,13.68939734,0.301696753,0.331472437,0.910171461,0.362732092,0.859205726
Grk6,2399.0639,2187.598157,2524.344241,2147.734011,2300.358569,2211.890991,2116.97761,2305.132594,2336.428819,2039.101846,2295.17126,0.070861018,0.07796833,0.908843597,0.36343269,0.859205726
Hopx,229.0053952,94.04979178,121.9489971,212.5867941,192.2279834,271.4815433,192.5451243,194.279531,169.2751844,189.3966379,188.739423,-0.260071174,0.286204594,-0.908689727,0.363513929,0.859205726
Ifnar2,2268.082955,1947.771188,1696.029129,1813.669049,2838.779129,2154.274404,1825.613031,1563.771439,1454.472763,2381.868588,2035.503937,0.171555002,0.188478163,0.910211553,0.362710953,0.859205726
Map3k5,3034.532746,4907.518135,3972.723099,4567.579118,3622.267592,4336.868826,4208.486289,4388.571982,4755.877951,4620.660368,4175.980315,-0.150327433,0.165409754,-0.908818426,0.363445979,0.859205726
Rnf112,1443.325517,10.3454771,60.03642936,12.1478168,17.30962883,162.1076841,245.5205024,60.78684711,15.09460243,182.1913311,242.4755342,1.213038258,1.334902208,0.908709455,0.363503512,0.859205726
Rps7,5541.761556,7679.165499,6433.278634,7220.662308,9331.712008,7249.924378,8528.01712,7930.8957,8387.208021,7318.533129,7292.310804,-0.122489476,0.134714415,-0.909252928,0.363216632,0.859205726
Seh1l,1823.592778,2211.110605,2179.134772,2108.860997,2414.237706,2086.892295,1862.288292,2071.520398,2064.725975,2051.453801,2054.897054,0.082941759,0.091232921,0.909120942,0.363286289,0.859205726
Sptlc2,2685.531904,2279.766953,2365.810545,2542.538057,2896.174214,2276.343444,2803.620011,2292.021706,2112.166154,2479.654896,2442.662043,0.094039059,0.103440127,0.909115849,0.363288978,0.859205726
St8sia1,1821.057663,56.42987507,178.2331497,85.03471762,48.28475412,242.1849738,379.9964623,146.6035724,87.33305691,303.6522184,404.1122874,0.916620682,1.007577822,0.909726933,0.362966537,0.859205726
Uchl4,96.33437288,132.6102064,126.6393432,125.1225131,93.83640895,134.7642193,139.5697462,126.3412901,102.4276593,136.9008307,120.5782664,-0.159644308,0.175372616,-0.910314912,0.362656457,0.859205726
Wdr11,2343.291368,2133.989775,2296.393423,2327.5217,2267.561377,2450.169755,2261.641143,2494.64453,2317.021473,2339.666076,2313.948911,-0.06136133,0.067430889,-0.909988456,0.362828598,0.859205726
Ppp4r1,1793.171397,2496.081474,2453.98905,2319.018228,2089.909924,1997.049482,1893.869768,2148.99383,2348.288863,2063.805756,2198.264655,0.093375995,0.102805986,0.908273907,0.363733525,0.859607525
Cidec,20490.49012,13140.63691,9053.305934,13360.16892,30892.22127,24919.66195,17241.44806,19613.88933,12545.77099,36986.89886,21236.31046,-0.356508669,0.39275523,-0.907712086,0.364030357,0.859957209
Slitrk1,1014.04603,3.761991671,43.1511836,4.859126721,19.13169503,96.67867907,176.245008,36.94886785,12.93823065,141.0181489,186.0592904,1.226098441,1.350695873,0.907753155,0.364008653,0.859957209
Zdhhc21,2790.31666,2132.10878,2187.577395,1879.267259,1617.083746,1746.075537,1997.783009,1876.048968,2119.713455,1652.073934,1986.758431,0.175667089,0.193505986,0.907812174,0.363977465,0.859957209
Ric3,2379.628018,1787.886542,1627.550077,1571.927494,1243.560177,1399.399466,1588.242586,1439.813947,1731.566536,1504.879808,1571.818321,0.168241169,0.185380229,0.907546449,0.364117898,0.860046774
Copb2,5148.818719,5464.292902,5222.231285,4834.831088,6598.612718,4998.971295,5190.568298,5179.992893,5645.381308,4806.969017,5209.487635,0.078882498,0.086936358,0.907359125,0.364216917,0.86016342
1700094D03Rik,415.7588724,553.0127757,506.5573727,482.2683271,391.7442315,502.9244416,435.0093549,519.6679479,582.2203794,484.8142199,482.9887018,-0.104211518,0.11511276,-0.905299442,0.365306772,0.860488266
Cacna2d2,1145.872014,47.02489589,76.92167512,26.72519697,22.77582741,103.5145453,292.3833369,50.05975644,44.2056214,193.5139561,238.717041,0.948631916,1.046190111,0.906749076,0.364539505,0.860488266
Ccbp2,129.2908689,279.3278816,267.3497245,262.392843,450.0503497,221.6773752,226.1641143,282.4800542,198.3862033,228.511161,246.5234684,0.262968702,0.29063393,0.904810741,0.36556566,0.860488266
Ccdc41,635.4688457,882.1870469,710.118391,749.5202968,757.9795364,693.3521428,890.3938553,811.6831938,875.4869408,733.911972,760.5881504,-0.100610245,0.111238294,-0.904456921,0.365753167,0.860488266
Ccdc73,213.7947047,196.5640648,140.7103813,189.5059421,122.0784349,168.9435503,218.0140561,203.8147227,201.620761,183.2206606,170.7659165,-0.177496608,0.196222288,-0.904569047,0.36569374,0.860488266
D830046C22Rik,34.6465727,47.96539381,60.03642936,68.0277741,20.04272812,49.80416801,37.69401905,41.7164637,22.64190364,31.90921617,43.80113644,0.320270282,0.353899697,0.90497473,0.365478775,0.860488266
Eif3b,3704.648164,3508.057233,3875.163901,3595.753774,3584.004202,3166.959154,3283.454686,3672.240705,3746.69596,3664.413212,3622.414639,0.059498565,0.065737213,0.905097168,0.365413912,0.860488266
Flot2,5256.983629,2928.710516,3472.732211,2806.145682,3287.918446,3388.636529,3267.15457,3036.958558,3065.282479,3108.575253,3426.470398,0.162211444,0.179067489,0.905867639,0.365005915,0.860488266
Fos,3151.993078,2749.075414,6842.276809,3207.023636,2381.440514,6209.896164,5509.439324,3191.905423,5041.597211,2703.019409,3689.46432,-0.305558218,0.337425445,-0.905557724,0.365169994,0.860488266
Gjc2,13.52061374,29.15543545,9.380692088,23.08085193,23.68686051,19.53104628,33.61898996,45.29216059,7.547301214,23.67457974,25.41568051,-0.39155664,0.43207783,-0.906217845,0.36482056,0.860488266
Gpr17,1459.381245,3058.499229,2709.143875,3875.15356,1498.649444,2409.154558,2243.303512,3679.392099,4160.719341,2682.432818,2713.05196,-0.268335636,0.296078489,-0.906298992,0.364777619,0.860488266
Hap1,3141.007579,69.59684592,208.2513643,71.67211914,60.12818437,391.5974779,625.5169647,156.1387641,83.02031335,533.192709,640.3065159,0.988624251,1.092630288,0.904811318,0.365565354,0.860488266
Hscb,223.935165,250.1724461,191.3661186,189.5059421,369.8794372,243.1615262,200.6951825,181.1686424,189.7607162,257.3323885,227.1710413,0.192714727,0.212580976,0.906547378,0.3646462,0.860488266
Irgq,3603.243561,1954.354673,1945.555539,2020.181934,1638.037508,2067.361248,2044.645844,1767.586162,1893.294419,2023.661903,2205.41,0.188299762,0.208230445,0.904285452,0.365844059,0.860488266
Lrrc16b,1299.668996,173.9921148,209.1894336,188.2911605,93.83640895,270.5049909,358.6025596,213.3499144,199.4643892,275.8603205,375.9511289,0.576803949,0.636810556,0.905770082,0.36505756,0.860488266
Mag,398.0130669,38.56041463,80.67395195,37.65823209,65.59438295,145.5062948,329.0585987,103.6952098,106.7404029,247.039093,148.3909798,-0.585455554,0.647075513,-0.904771611,0.365586394,0.860488266
Map2k7,2590.887608,2201.705626,2413.652074,2338.454735,2425.170103,2670.870578,2391.023316,2479.149843,2671.74463,2576.411874,2406.139509,-0.095423954,0.105223292,-0.906871022,0.364475007,0.860488266
Pink1,6767.912214,7174.118117,5655.61926,6657.003608,9198.701176,8323.155371,7436.928082,7361.167995,7469.67183,7747.763553,7612.53649,-0.112857945,0.124743766,-0.904718119,0.36561474,0.860488266
Rbl2,2936.508296,4388.363284,3580.61017,3734.238885,3903.776819,3816.366443,3790.795807,4249.119803,4421.640326,3677.794496,3807.746016,-0.10590324,0.117064431,-0.904657704,0.365646755,0.860488266
Rdh14,692.9314541,735.4693717,560.9653868,699.7142479,947.4744204,657.2197072,656.0796829,660.3120255,591.9240524,763.7625291,697.0738378,0.127483346,0.140950935,0.904451934,0.365755811,0.860488266
Ret,8568.688957,343.28174,1266.393432,739.8020433,543.8867587,1519.5154,2037.514543,1001.195129,462.5417458,1616.0474,2054.172253,0.788336047,0.871717441,0.904348141,0.365810827,0.860488266
Rnf214,2339.911215,2353.12579,2534.663002,2370.039058,1970.564588,2209.937886,2113.921338,2146.610032,2457.185638,2054.54179,2199.535504,0.074898304,0.082671695,0.905972766,0.364950268,0.860488266
Rps5,6273.564774,8837.858934,7468.90704,8338.261454,10642.68863,8339.75676,9616.049886,9109.683774,9598.010773,8508.438093,8355.053041,-0.120201839,0.132550478,-0.906838214,0.364492358,0.860488266
Rwdd4a,685.3261088,606.621157,545.0182103,646.2638539,835.4173496,791.0073742,797.6869436,659.1201265,582.2203794,805.9650408,706.8088697,-0.131934668,0.145704631,-0.905493992,0.365203741,0.860488266
Senp5,2707.502901,3030.284291,3165.98358,2947.060356,2373.241217,2440.404232,2540.780635,2773.548887,2967.167563,2612.438408,2726.093629,0.093180036,0.102909565,0.905455542,0.365224102,0.860488266
Spryd7,1456.84613,617.907132,649.1438925,564.8734814,937.4530564,705.0707706,840.474749,669.8472172,626.4260008,735.9706311,799.9042957,0.240869671,0.26635789,0.904308376,0.365831906,0.860488266
Stxbp6,673.4955718,711.0164259,845.2003571,696.0699028,853.6380115,696.2817998,853.7185936,794.9966083,873.3305691,839.932916,809.3731347,-0.102152572,0.112863727,-0.905096563,0.365414233,0.860488266
Tigd4,38.02672614,76.18033134,31.8943531,104.4712245,65.59438295,54.68692958,64.18170811,102.5033108,129.3823065,71.02373922,71.08302717,-0.418517686,0.46190161,-0.9060754,0.364895945,0.860488266
Ttf1,819.6872079,1138.002481,1003.734053,1285.239018,1024.001201,1069.324784,1064.601349,1196.666559,1277.650277,1096.235975,1088.247993,-0.11503329,0.127196544,-0.904374336,0.365796942,0.860488266
Vmn2r55,81.96872079,121.3242314,146.3387966,111.7599146,68.32748224,115.233173,110.0257853,137.0683807,129.3823065,111.1675918,111.7642274,-0.187742475,0.207164888,-0.9062466,0.364805343,0.860488266
Pcp4l1,949.8231151,3047.213254,2665.054622,2972.570772,1831.176524,2379.857989,2700.725527,3194.289221,3735.914101,1947.491516,2445.974595,-0.283889321,0.313986826,-0.90414405,0.365919023,0.860491232
Ptprn2,6649.606844,31.97692921,516.876134,60.73908402,102.0357068,764.6404618,1291.78422,276.5205594,72.23845448,917.1326326,1283.185981,1.147770868,1.26952356,0.90409576,0.365944626,0.860491232
Cep110,2017.9516,2695.467032,3109.699427,2998.081187,2519.006512,2742.158897,2844.370302,3253.884169,3237.792221,2503.329475,2713.32453,-0.128509418,0.142172857,-0.903895585,0.366050771,0.86051182
Zfp930,539.9795112,595.335182,462.4681199,519.9265592,696.9403189,595.6969115,704.9800319,603.1008753,610.2532125,529.0753907,563.3793275,-0.111992789,0.123900636,-0.903891963,0.366052691,0.86051182
1110059G10Rik,340.5504585,435.4505359,397.7413445,337.7093071,460.9827469,449.2140644,461.497044,388.5590619,388.1469196,433.3477422,391.9688786,-0.10416398,0.115408272,-0.90256945,0.366754446,0.860544973
Apba2,1338.54076,43.26290422,131.3296892,88.67906266,66.50541605,173.8263119,307.664696,125.1493911,58.22203794,255.2737294,296.039537,0.85871096,0.950791714,0.903153601,0.36644438,0.860544973
Gja3,16.90076717,2.821493753,15.00910734,1.21478168,4.555165483,8.788970825,6.112543629,3.575696889,1.078185888,6.175977324,8.226210825,0.662651597,0.734195047,0.902555255,0.366761983,0.860544973
Gm15706,50.70230152,42.3224063,29.08014547,51.02083057,56.48405199,40.03864487,36.67526178,34.56506993,34.50194841,48.37848904,41.45161012,0.238949753,0.264586467,0.90310648,0.366469385,0.860544973
Ksr1,1193.194162,1453.069283,1726.985413,1392.139806,1114.193477,1118.152399,1213.33991,1376.643302,1462.020064,1106.529271,1375.202604,0.132412586,0.146556523,0.903491591,0.366265049,0.860544973
Otud5,1539.659889,1784.12455,1804.845158,1776.010817,1727.318751,1697.247921,1749.206235,1872.473271,2102.462481,1716.921696,1784.045722,-0.082296798,0.091134027,-0.903030413,0.366509754,0.860544973
Pcbp2,3037.912899,4508.747018,4804.790487,4420.590535,3705.171604,3684.53188,3416.911889,3843.874156,3817.856228,4122.464864,3982.853385,0.116579543,0.129156109,0.902625079,0.366724912,0.860544973
Pde6h,7.605345228,29.15543545,16.88524576,12.1478168,24.59789361,22.46070322,24.45017452,25.02987822,30.18920486,16.46927286,21.05544534,-0.387722113,0.429456748,-0.902819934,0.36662147,0.860544973
Rasl10b,1330.935415,708.1949321,1348.943522,420.3144614,528.399196,941.3964306,1135.914358,1056.022481,1593.558742,885.2234164,945.8446397,-0.371596824,0.411577915,-0.902858998,0.366600734,0.860544973
Slc51b,71.82826048,245.4699565,194.1803262,218.6607025,76.52678011,111.3269638,100.8569699,132.3007849,214.5589917,72.05306878,133.017808,0.353113454,0.391104701,0.902861696,0.366599302,0.860544973
Yme1l1,6219.48232,6433.946256,5451.120172,5969.437177,7163.453238,5983.336027,6845.030107,6715.158757,6574.777543,6743.137908,6368.842175,-0.072983087,0.08084948,-0.902703227,0.366683423,0.860544973
Zbtb4,7296.061188,8377.955452,8640.555482,7857.207908,7265.488945,8139.563536,8561.63611,7715.161987,8706.351043,8039.063817,7912.291882,-0.061843832,0.068511188,-0.90268224,0.366694565,0.860544973
Syncrip,4244.627675,6411.374306,5916.4025,5748.346911,5405.159362,5603.457177,6265.35722,6175.228527,6167.223278,5498.678477,5565.315833,-0.099792934,0.110597234,-0.902309493,0.366892484,0.860734635
Clec2d,3558.456528,4496.520545,3205.382486,5368.120245,6388.164073,5561.465427,4907.353777,5123.973642,4323.52541,6081.279005,4795.448692,-0.175795334,0.194868092,-0.902124778,0.366990588,0.860761201
Tex261,1330.090376,1099.442066,1128.497258,1104.236547,1442.165392,1160.144149,1068.676378,1094.163248,994.0873885,1338.12842,1250.185034,0.110632051,0.12263819,0.902101136,0.367003146,0.860761201
Blm,271.2573131,94.9902897,213.8797796,108.1155695,154.8756264,184.5683873,236.351687,205.0066216,182.213415,193.5139561,173.4806699,-0.245610909,0.272374816,-0.901738688,0.367195697,0.860979762
Pno1,701.3818377,677.1585008,623.8160238,587.9543333,957.4957845,647.4541841,559.2977421,597.1413805,517.5292261,853.3142002,678.7987139,0.160665669,0.178170478,0.901752473,0.367188372,0.860979762
Hsd17b7,1957.953877,245.4699565,402.4316906,308.5545468,328.8829479,592.7672545,615.329392,315.8532252,232.8881517,538.3393567,595.6633324,0.499080467,0.553631968,0.901466129,0.367340535,0.86120285
Arid2,3546.625991,5804.753149,5580.573723,5660.88263,4125.157861,5391.545325,5098.880144,5595.965631,5821.125608,5058.125428,4988.110434,-0.125714069,0.139805766,-0.899205186,0.368543379,0.861887209
Avpr2,16.90076717,25.39344378,12.19489971,8.503471762,15.48756264,17.57794165,8.150058172,7.151393778,7.547301214,13.3812842,12.94385874,0.544270469,0.605352759,0.899096372,0.368601331,0.861887209
B3galtl,719.1276432,1309.173102,1171.648442,1147.968688,1153.3679,1060.535813,950.5005343,965.43816,1117.00058,951.1005079,1019.363821,0.124490476,0.138374166,0.89966559,0.368298241,0.861887209
Cdh19,7236.908503,815.4116947,1586.275032,1137.035653,965.6950824,2447.240099,5577.696062,2219.315869,2063.647789,4743.150585,2854.52178,-0.538188481,0.598682618,-0.89895458,0.368676854,0.861887209
Cenpl,156.3320963,195.6235669,202.6229491,184.6468154,138.4770307,185.5449396,160.9636489,244.3392874,208.0898763,163.6633991,183.1407566,-0.132203029,0.146999108,-0.899345789,0.368468505,0.861887209
Cep72,144.5015593,99.69277929,97.55919771,157.9216184,110.2350047,166.0138934,124.2883871,115.6141994,138.0077936,138.9594898,127.5345658,-0.168309821,0.187226574,-0.898963309,0.368672204,0.861887209
Dzank1,2155.692853,302.8403295,521.5664801,369.2936308,210.4486453,481.4402907,699.8862455,389.7509609,428.0397974,463.1982993,659.356023,0.532028853,0.591111229,0.900048633,0.36809437,0.861887209
Echdc2,785.0406352,916.0449719,794.5446198,1044.712245,1177.054761,1059.559261,946.4255053,947.5596756,1045.840311,1205.344908,1031.009584,-0.142353772,0.15834288,-0.899022245,0.368640812,0.861887209
Emcn,1907.251575,1366.543475,1406.165744,3293.273135,1882.194378,2017.55708,3069.515659,2535.169094,1417.814442,2664.934215,2122.19964,-0.248437727,0.276267873,-0.899263908,0.368512107,0.861887209
Gin1,191.8237074,217.255019,197.9326031,191.9355055,213.1817446,195.3104628,208.8452407,220.5013082,253.3736836,214.1005472,205.7018823,-0.10776172,0.119846977,-0.899160938,0.368566943,0.861887209
Gm8979,64.22291526,79.94232301,95.6830593,59.52430234,83.81504488,71.28831891,87.61312535,59.59494815,50.67473672,65.87709145,74.66810002,0.194124911,0.215668038,0.900109781,0.368061831,0.861887209
Itgb5,4965.445395,13424.66728,15033.49714,11879.35005,11667.60087,9244.044203,8386.409859,9872.49911,12999.68725,7034.438172,10042.62824,0.261154786,0.290160559,0.900035438,0.368101392,0.861887209
Mlh1,616.0329634,740.1718613,706.3661142,671.7742692,593.993579,650.383841,660.154712,752.0882456,783.8411404,671.1228692,662.2974452,-0.079446369,0.088338534,-0.899339905,0.368471638,0.861887209
Osbpl3,2812.287658,5259.264356,5966.120168,4755.870278,2425.170103,3135.70948,3198.897833,4059.607868,5175.292261,2097.773631,3651.530141,0.264248433,0.293393209,0.900663086,0.367767481,0.861887209
Pld5,216.3298198,15.04796668,34.70856072,19.43650689,8.199297869,28.3200171,75.38803809,13.11088859,15.09460243,46.31982993,54.07563761,0.721958771,0.802554609,0.899575884,0.368345996,0.861887209
Psen1,2004.430987,1876.293346,1863.005449,1778.44038,2013.383143,1832.012141,1823.575516,1787.848444,1831.837823,1952.638164,1877.857192,0.048179815,0.053546812,0.899770002,0.368242661,0.861887209
