gene_names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Exp.1.Basal,Exp.1.TW.100,Exp.2.Basal,Exp.2.TW.100,Exp.4.Basal,Exp.4.TW.100
Mmp8,113.8294685,1.837123751,0.28172909,6.520887687,6.99E-11,2.21E-09,27.55009861,99.17922776,79.21528429,283.3573776,42.62748898,151.0473339
Fgf1,335.6177895,1.773068338,0.271921419,6.520517378,7.01E-11,2.21E-09,203.6739433,387.1469855,127.3102783,655.769931,125.5782784,514.2273207
Ube2c,2920.43673,0.782394095,0.120018744,6.51893253,7.08E-11,2.23E-09,1846.840539,3543.482409,2826.288179,4400.585052,1813.396423,3092.027777
D730005E14Rik,258.2792741,1.429411735,0.219522576,6.511456645,7.44E-11,2.34E-09,84.61816001,200.098442,209.3546799,490.2532406,124.4261841,440.924938
Atf3,1297.310121,-0.832772491,0.127909292,-6.510648885,7.48E-11,2.35E-09,1673.668491,950.9025959,2040.73661,1049.771618,1286.88933,781.8920815
Insc,1785.442927,-0.755829415,0.116124811,-6.508767693,7.58E-11,2.37E-09,2737.299083,1591.21761,2133.154441,1309.740768,1859.480195,1081.765465
Hat1,2291.943631,0.846563389,0.130106484,6.506696381,7.68E-11,2.40E-09,1949.169477,3156.335424,1327.799051,2805.687812,1670.53673,2842.133291
Sorbs1,10750.47319,-0.747345127,0.114865198,-6.506279897,7.70E-11,2.40E-09,18947.58032,12781.94048,6887.957577,3988.59242,14212.23525,7684.533114
Pif1,563.4288679,1.011662103,0.155545072,6.503980406,7.82E-11,2.43E-09,346.3440968,722.9643708,453.6018065,818.5879798,326.042686,713.0322675
Syn2,162.8630522,-1.682465901,0.259040582,-6.494989658,8.30E-11,2.58E-09,62.97165396,24.35981033,526.2158171,151.1239347,164.7494845,47.75761293
Arhgap20,1513.488897,-0.853913005,0.131493216,-6.493970054,8.36E-11,2.59E-09,2002.30181,1001.362203,1142.963388,724.1355206,2739.680238,1470.490222
Pkdcc,2830.357509,0.849664035,0.131022238,6.484884134,8.88E-11,2.75E-09,1461.139158,2201.952855,2590.528404,5170.597481,1890.586741,3667.340416
Tspan2,4214.556702,-0.796576929,0.122867054,-6.483242664,8.98E-11,2.77E-09,8536.594841,4974.621266,2262.350798,1477.9561,5349.17382,2686.643388
Gldn,1429.491048,-0.829819828,0.128014916,-6.482212028,9.04E-11,2.78E-09,2734.347287,1407.64904,1227.836906,762.8160515,1568.000338,876.2966652
Hist1h2af,476.1674447,1.117978883,0.172519435,6.480306889,9.15E-11,2.81E-09,223.3525852,539.3958001,330.0636845,780.8069961,352.5408548,630.8447476
Il1r1,5265.091045,1.112531236,0.171898768,6.47201401,9.67E-11,2.97E-09,2980.33031,4603.134158,3971.137645,8751.695006,2843.368725,8440.880426
Topbp1,9471.599415,0.958744641,0.148301239,6.464845807,1.01E-10,3.10E-09,8468.703526,14347.05829,3351.560957,8656.342999,8201.759299,13804.17142
I830012O16Rik,1297.061752,1.054546239,0.16322343,6.460752857,1.04E-10,3.18E-09,721.2222243,1301.509866,747.8300053,2066.259988,1053.014187,1892.534243
Lurap1l,15744.30805,0.653191035,0.101139498,6.458317942,1.06E-10,3.23E-09,11660.57924,18766.62388,11821.93814,17719.28135,13205.30483,21292.12087
Dnajc9,3930.119325,0.697029117,0.107963575,6.456150765,1.07E-10,3.27E-09,2698.925732,4462.195256,3460.953492,5332.515982,2852.585479,4773.540009
Sned1,4348.194561,-0.730062217,0.113138798,-6.452801614,1.10E-10,3.33E-09,5153.836304,2994.516684,5545.0699,3143.018023,5555.3987,3697.327755
Upp1,370.0130253,1.283168779,0.199033933,6.446984999,1.14E-10,3.46E-09,84.61816001,248.8180626,463.0321975,898.6476833,144.0117871,380.9502613
Zcchc5,293.3750073,-1.542319239,0.239401092,-6.442406859,1.18E-10,3.56E-09,608.0700336,307.977602,371.5574049,107.9456677,289.1756685,75.52366697
Diap3,2644.313765,0.820868823,0.127425425,6.441954755,1.18E-10,3.56E-09,2904.567539,4524.834768,972.2733107,1983.501643,1997.731511,3482.973818
Rgcc,204.1710457,-1.576345615,0.24495498,-6.435246245,1.23E-10,3.71E-09,345.3601647,84.38934292,311.2029026,134.9320846,258.0691225,91.07265722
Msh6,4377.43245,0.753584457,0.117131324,6.433671469,1.25E-10,3.75E-09,3392.597857,5233.009254,2830.060335,5372.995608,3578.404886,5857.526758
Mmp10,91.03514011,2.802912375,0.43580137,6.43162818,1.26E-10,3.79E-09,9.839320932,28.70977646,28.29117296,331.0333808,17.28141445,131.055775
Ccrn4l,1015.954089,0.844728827,0.131351492,6.431056215,1.27E-10,3.80E-09,638.5719285,1217.120523,728.0261842,1322.334429,819.1390451,1370.532427
Sh3bgr,476.6121453,-1.318406547,0.205177299,-6.42569404,1.31E-10,3.92E-09,797.9689276,441.0865655,568.6525765,182.6080878,640.5644291,228.7922852
Il6,976.9013916,1.129516794,0.176477873,6.400330975,1.55E-10,4.62E-09,434.8979852,758.634093,584.6842412,1170.310947,731.5798785,2181.301205
Pxdc1,3813.684929,-0.805644674,0.125934152,-6.397348609,1.58E-10,4.71E-09,6335.538748,4188.14739,4567.138355,2275.854493,3518.495983,1996.934606
Hist2h2ac,1227.384341,0.845159761,0.132423808,6.382234225,1.75E-10,5.19E-09,554.9377006,1111.851343,1277.817979,2086.050028,838.7246481,1494.924349
Gas2l3,1525.677005,0.860275586,0.134950587,6.374745055,1.83E-10,5.43E-09,1756.318786,2755.268547,578.0829675,1182.904608,1001.169944,1880.317179
H2afx,2828.971374,0.822557663,0.129133417,6.369828062,1.89E-10,5.60E-09,1469.010615,2939.70711,2712.180448,4091.140804,2031.142245,3730.64702
Aldh1a1,6703.633522,-0.936122944,0.146987197,-6.368737969,1.91E-10,5.63E-09,12032.50557,8252.755741,6084.488265,2784.998226,7610.734925,3456.318406
Id3,13919.84387,-0.738288948,0.11598355,-6.365462576,1.95E-10,5.74E-09,17151.90425,11774.48832,18725.92738,10165.78325,16287.15707,9413.802959
Clec11a,1137.023249,-0.911587506,0.14340423,-6.356768607,2.06E-10,6.06E-09,1562.484164,885.653104,1906.825058,853.6703217,1011.538793,601.9680514
Ptprv,90.77904103,1.964935044,0.310148105,6.335473316,2.37E-10,6.95E-09,37.38941954,141.8088958,24.51901657,92.65336474,48.38796047,199.915589
Hn1l,9385.058955,0.639272023,0.100926682,6.334023998,2.39E-10,7.00E-09,6747.806295,10295.49984,8299.687107,13235.93795,6945.976516,10785.44603
Mmp27,67.66908085,2.407222579,0.380319554,6.329473599,2.46E-10,7.19E-09,7.871456746,53.06958678,32.06332935,142.1284624,26.49816883,144.383481
Pole2,819.4713719,0.857791033,0.135564434,6.32755222,2.49E-10,7.27E-09,531.3233303,1011.802122,677.1020728,1218.886497,540.3322252,937.3819841
Parm1,5302.161759,-0.718242825,0.113793342,-6.311817682,2.76E-10,8.03E-09,8998.058992,5269.548969,4305.916525,2919.93031,6589.979378,3729.536378
Kif18a,938.4587523,0.885278439,0.140901343,6.282966631,3.32E-10,9.66E-09,935.7194206,1529.448091,282.9117296,557.7192829,782.2720276,1542.681962
Hid1,1781.920423,-0.727569326,0.115982338,-6.273104517,3.54E-10,1.03E-08,1743.527669,1088.361526,2669.743688,1601.19407,2259.256916,1329.438667
Recql4,443.4281004,1.124380824,0.179422607,6.266661938,3.69E-10,1.07E-08,257.7902084,557.6656578,350.8105447,639.5780809,233.8751423,620.8489681
Phf19,973.2514237,0.926141343,0.147970924,6.25894141,3.88E-10,1.12E-08,653.3309099,1281.500022,827.0452895,1328.631259,548.3968853,1200.604176
Pask,1799.966333,0.76970712,0.123203992,6.247420285,4.17E-10,1.20E-08,1314.533277,2180.203024,1444.735899,2288.448154,1236.197181,2335.680465
Pdlim4,2338.439202,0.820230397,0.131337424,6.245214602,4.23E-10,1.22E-08,2118.405797,3187.65518,1672.951361,3052.163753,1328.364724,2671.094398
Vcan,12887.88173,0.638608927,0.102370239,6.238228359,4.43E-10,1.27E-08,9718.297285,14695.05558,6187.279526,9388.574445,14121.2198,23216.86374
Hist1h2bf,626.3183093,0.979013651,0.156959623,6.237359856,4.45E-10,1.28E-08,303.0510847,702.9545266,582.798163,1058.76709,392.8641552,717.4748362
Lxn,19892.45859,0.652382164,0.104635856,6.23478595,4.52E-10,1.30E-08,12974.12858,21513.19249,16023.17733,25808.90959,17538.33148,25497.0121
Fzd8,5276.581162,-0.684999947,0.109924687,-6.231538748,4.62E-10,1.32E-08,9473.298193,5618.416253,4726.511963,2831.774682,5369.911518,3639.574362
Plk4,2372.51054,0.893717172,0.143694484,6.219564936,4.99E-10,1.42E-08,2542.480529,4030.678616,694.0767766,1620.084562,1944.735173,3403.007582
Cfb,3105.818467,1.32486802,0.213070454,6.217980926,5.04E-10,1.43E-08,628.7326076,1048.341837,3345.902722,7483.333411,1175.136183,4953.464039
Lingo4,64.49788568,3.409316726,0.548734468,6.21305372,5.20E-10,1.48E-08,27.55009861,138.3289229,6.601273691,56.67147552,3.456282891,154.3792604
Adamts7,2150.76393,0.746984578,0.120291472,6.209788315,5.31E-10,1.50E-08,954.4141304,1676.476946,2330.249613,3546.015183,1585.281752,2812.145952
Hist4h4,873.2460341,0.83977879,0.135275248,6.207926461,5.37E-10,1.52E-08,464.415948,876.9531717,840.2478369,1525.632103,573.7429598,958.4841852
Nhsl1,1752.377424,0.848568862,0.136772075,6.204255253,5.50E-10,1.55E-08,1224.995456,2066.233912,1173.140639,1886.350542,1320.300064,2843.243933
Hirip3,617.9394711,0.946952649,0.152751198,6.199314043,5.67E-10,1.60E-08,399.4764298,682.9446824,479.0638621,1017.387918,380.191118,748.5728167
Ifrd2,1649.196682,0.750219981,0.121258027,6.186971684,6.13E-10,1.73E-08,1040.016223,1621.667373,1466.425798,2613.184705,1163.61524,1990.270753
Itga7,4341.478413,-0.690634077,0.111631037,-6.186756816,6.14E-10,1.73E-08,7126.620151,4507.434904,5814.779082,3312.132903,3183.236542,2104.666896
Upk1b,500.7141842,-1.571876413,0.254420495,-6.178261754,6.48E-10,1.82E-08,227.2883135,131.3689771,910.0327302,184.4071823,1162.463146,388.7247564
Dna2,387.7661066,1.23908623,0.200688562,6.174174631,6.65E-10,1.86E-08,258.7741405,542.0057798,252.7344784,500.1482602,183.1829932,589.7509876
Vnn1,2289.44622,-0.900242521,0.145826976,-6.173360711,6.69E-10,1.87E-08,2332.902993,1580.777692,3013.00992,1377.20681,3629.097035,1803.68287
Mgll,6469.05591,-1.170928417,0.18980227,-6.169201317,6.86E-10,1.91E-08,10679.59894,7414.952265,7247.255473,2361.31148,8004.751175,3106.466125
Mrgprf,3124.858092,-0.775863842,0.125813481,-6.166778287,6.97E-10,1.94E-08,3713.35972,2488.180626,4396.448278,2247.068982,3732.785522,2171.305425
Hist1h3d,621.9294656,1.144510323,0.185780702,6.160544725,7.25E-10,2.01E-08,238.1115666,679.4647095,513.9563088,1182.005061,421.6665127,696.3726351
Dkk2,1722.482433,0.924660123,0.150371923,6.14915406,7.79E-10,2.16E-08,947.5266057,1699.09677,1131.646918,2714.833542,1483.897454,2357.893308
F830016B08Rik,120.8329058,1.751810577,0.285258123,6.141141781,8.19E-10,2.27E-08,58.0519935,182.6985774,37.72156395,104.3474787,64.51728062,277.6605403
Parp9,4999.440122,1.005615495,0.163961567,6.1332391,8.61E-10,2.38E-08,3172.197068,5628.856172,2373.629411,6691.731848,4624.506508,7505.719726
Nkain1,2653.891588,0.702703237,0.114684566,6.12726947,8.94E-10,2.47E-08,1698.266793,2870.107652,2245.376094,3812.281163,2117.549318,3179.768508
Slc25a25,3410.086561,0.707687186,0.115599502,6.121887871,9.25E-10,2.55E-08,2202.040025,3595.682003,3322.326745,4966.40026,2286.907179,4087.163153
Colec11,250.7656563,-1.495907592,0.244381204,-6.121205601,9.29E-10,2.55E-08,229.2561777,108.7491532,520.5575825,125.037065,373.2785522,147.7154074
Pappa,13389.83799,-0.714479208,0.116800884,-6.117070236,9.53E-10,2.61E-08,33148.67222,19193.79055,4377.587496,3077.351076,13189.17551,7352.451108
Ncapd3,2825.292343,0.810065805,0.132555667,6.111136722,9.89E-10,2.71E-08,2305.352894,3485.192863,1628.628523,3390.393512,2262.713199,3879.473069
Uba7,2178.222427,0.750422572,0.122855239,6.108185367,1.01E-09,2.75E-08,1285.015314,2308.962022,1998.29985,2987.396352,1617.540393,2872.120629
Mdm1,621.8586719,1.081300841,0.177148254,6.10393168,1.03E-09,2.82E-08,419.1550717,696.864574,339.4940755,904.9445139,436.6437385,934.0500576
Plk2,25523.92094,0.601012045,0.098488915,6.102331874,1.05E-09,2.85E-08,21866.90684,33958.44559,19206.87732,28645.18201,19734.22321,29731.89066
Ntrk3,854.6138194,-1.006430111,0.165011585,-6.099148192,1.07E-09,2.90E-08,1838.969082,1156.220997,728.9692233,334.6315697,753.4696702,315.4223738
Kcna5,125.0008344,-1.803266082,0.296445247,-6.082965064,1.18E-09,3.20E-08,176.1238447,73.07943098,203.6964453,52.17373937,201.616502,43.31504429
Cks2,2030.062489,0.755808689,0.124377167,6.076747898,1.23E-09,3.32E-08,1481.801732,2648.25938,1577.704412,2846.167437,1456.247191,2170.194783
Ifih1,3029.313649,1.003212919,0.165090338,6.076751254,1.23E-09,3.32E-08,2510.01077,4197.717315,794.9819602,2239.872604,3092.221093,5341.078153
Aldh1a7,241.6941026,-1.899302736,0.313178204,-6.064607024,1.32E-09,3.57E-08,442.7694419,199.2284487,322.5193717,41.3791726,339.8678176,104.4003632
Trim30a,3426.945452,1.022346029,0.168689207,6.060530188,1.36E-09,3.65E-08,2654.648787,4692.743461,941.1530205,2731.924939,3602.598866,5938.603636
Pth1r,1561.344093,-0.797870966,0.131701357,-6.058183355,1.38E-09,3.70E-08,2113.486136,1399.819101,1866.274376,1002.995162,1947.039362,1038.450421
Slc6a15,234.6970875,2.28114941,0.376644548,6.056504521,1.39E-09,3.73E-08,209.5775359,382.7970194,47.15195493,389.5039508,42.62748898,336.5245749
Dhx58,1143.310469,0.901636523,0.148909801,6.054917265,1.40E-09,3.76E-08,391.6049731,904.792955,1112.786136,1858.464578,956.2382664,1635.975904
Hist1h2ad,281.0338053,1.140955485,0.188614976,6.049124568,1.46E-09,3.90E-08,140.7022893,333.2074055,201.8103671,417.389915,185.4871818,407.6056732
Rab15,1198.563499,0.795873055,0.131586771,6.048275607,1.46E-09,3.91E-08,600.1985769,960.4725214,1139.191231,2189.497959,854.8539683,1447.166736
Fam111a,4250.665483,0.965561814,0.159697392,6.046196495,1.48E-09,3.95E-08,3957.374879,6743.317494,1160.88113,3133.123004,3993.158833,6516.13756
Edf1,8851.828428,0.62431771,0.103327198,6.042143047,1.52E-09,4.05E-08,5798.311825,9126.22894,8217.642706,12017.05145,6926.390913,11025.34473
Hist1h4k,1105.28469,1.153339246,0.191112696,6.034864597,1.59E-09,4.22E-08,408.3318187,1259.750191,1059.032908,1644.372337,680.8877295,1579.333153
Pola2,1833.785867,0.727317954,0.120635983,6.02902996,1.65E-09,4.37E-08,1159.072006,2060.143959,1735.191942,2666.257991,1269.607915,2112.441391
Slc6a6,38136.83961,-0.616179797,0.102211048,-6.028504821,1.65E-09,4.38E-08,73071.7169,50028.09046,32511.27293,21574.74078,32051.26334,19583.95323
Hist1h1e,7555.140874,0.718997822,0.119313919,6.026101778,1.68E-09,4.44E-08,3802.89754,7267.053416,7944.161367,12109.70482,5609.547131,8597.48097
Trp53,8232.089068,0.759781585,0.126241374,6.018483168,1.76E-09,4.64E-08,4324.38155,8576.393221,8320.433968,12251.83328,5975.913118,9943.57927
Sh3bp5,3363.804577,0.783730536,0.130273566,6.016036578,1.79E-09,4.70E-08,1772.0617,3445.173175,3388.339482,4907.030142,2368.705874,4301.517091
Smoc1,15058.18383,-0.837874793,0.139267682,-6.01629022,1.78E-09,4.70E-08,16970.86074,12160.76531,19212.53556,9643.146311,21759.60498,10602.19007
Mcm8,609.2581587,1.010013973,0.167917432,6.014944154,1.80E-09,4.72E-08,501.8053675,937.8526976,248.019283,619.7880418,487.3358876,860.747675
Hist1h2be,2996.469437,0.69392269,0.115411401,6.012600862,1.83E-09,4.78E-08,1780.917089,3136.325579,2892.300916,4649.759634,2212.02105,3307.492356
Dbf4,2543.545725,1.005350872,0.167269039,6.010382299,1.85E-09,4.84E-08,2267.963475,3843.630072,912.8618475,2524.129529,2086.442772,3626.246657
Adcy1,2845.012705,-0.672570208,0.112090937,-6.000219346,1.97E-09,5.14E-08,4847.833423,3232.894828,2552.80684,1538.225764,3035.768472,1862.546904
Zwilch,1324.366168,1.02292696,0.170594525,5.996247293,2.02E-09,5.26E-08,1126.602247,1961.834724,552.6209118,1554.417614,1009.234604,1741.486909
Phf15,1968.432361,0.812525818,0.135643441,5.990159276,2.10E-09,5.44E-08,769.4348969,1275.410069,2143.527871,3345.41615,1381.361062,2895.444114
Tonsl,648.9130337,0.896771218,0.149703475,5.990316643,2.09E-09,5.44E-08,431.9461889,891.7430566,479.0638621,805.0947713,449.3167758,836.3135474
Cygb,7902.183261,-0.735579408,0.122912992,-5.984553752,2.17E-09,5.62E-08,6780.276054,3941.069313,10712.92416,7533.708055,12057.81891,6387.303069
Cep128,591.2031311,0.989608928,0.165375207,5.984022295,2.18E-09,5.63E-08,549.034108,903.9229617,240.4749702,551.4224523,420.5144184,881.849876
Gjb4,254.838547,1.282871188,0.214602762,5.977887593,2.26E-09,5.84E-08,101.3450056,307.977602,198.9812498,402.097612,153.2285415,365.4012711
Dact3,5702.240263,-0.677760974,0.113387614,-5.977381055,2.27E-09,5.85E-08,8771.754611,6086.472609,6028.848958,3594.590733,6121.076999,3610.697666
Mmp13,176.2807708,2.148507767,0.359676026,5.973452809,2.32E-09,5.98E-08,91.50568467,186.1785503,30.17725116,267.1655275,79.49450648,403.1631045
Spc24,995.4691412,0.813136302,0.136323988,5.964733816,2.45E-09,6.30E-08,657.2666383,1146.651072,931.7226295,1497.746139,591.0243743,1148.403995
Cdhr1,457.3225535,1.09410211,0.183472829,5.963292311,2.47E-09,6.34E-08,316.826134,632.4850753,337.6079973,608.0939278,226.9625765,621.9596103
Itga4,1786.28227,-1.000902527,0.167860438,-5.962706531,2.48E-09,6.35E-08,4848.817355,2469.040775,459.2600411,304.9465111,1915.932816,719.6961205
Oacyl,241.7698757,1.196800939,0.200750479,5.961634292,2.50E-09,6.38E-08,139.7183572,327.9874462,183.8926242,446.1754263,114.0573354,238.7880647
Gsdmd,3851.471498,0.702893758,0.117982911,5.957589534,2.56E-09,6.53E-08,2091.83963,3303.364279,3876.833735,5782.289598,2843.368725,5211.133021
Eme1,487.0836363,0.948161109,0.159277967,5.952870507,2.63E-09,6.71E-08,320.7618624,567.2355833,383.8169132,739.4278235,292.6319514,618.6276838
Fras1,699.5661167,-0.841464759,0.141655791,-5.940207258,2.85E-09,7.24E-08,909.1532541,535.0458339,885.5137137,499.2487129,898.6335516,469.8016342
4632428N05Rik,4196.009025,-0.651874712,0.109853777,-5.934021828,2.96E-09,7.50E-08,4980.664256,3011.916548,5331.943064,3318.429733,5063.454435,3469.646112
Shisa4,5496.618665,0.616532066,0.104027578,5.926621342,3.09E-09,7.84E-08,4068.559205,6404.890129,4695.391672,6974.189678,4263.900993,6572.78031
Parp10,2183.977263,0.664524446,0.112222603,5.921484873,3.19E-09,8.07E-08,1258.449147,1981.844569,1964.350443,3073.752887,1844.502969,2980.963561
Hvcn1,1853.76431,0.723912672,0.122265303,5.920834881,3.20E-09,8.09E-08,1420.797943,2248.062496,1602.223429,2922.628952,1145.181731,1783.691311
Tgif2,1151.316999,0.771065559,0.130464579,5.910152495,3.42E-09,8.62E-08,672.0256197,1191.020726,1097.697511,1712.737927,797.2492534,1437.170957
2810474O19Rik,4806.862862,1.048294418,0.177385312,5.909702482,3.43E-09,8.63E-08,4521.167968,6997.355516,947.7542942,2888.446157,4659.069337,8827.383898
Rpa1,9143.588126,0.65169484,0.110372765,5.904489545,3.54E-09,8.89E-08,6200.740051,8836.521196,8389.275822,13392.45917,6671.778073,11370.75445
Lfng,1610.578521,-0.735515131,0.124659791,-5.900179422,3.63E-09,9.11E-08,2872.09778,1806.105937,1821.0085,989.5019535,1330.668913,844.0880426
Tmem48,3200.003453,0.649611223,0.110245429,5.892409596,3.81E-09,9.53E-08,2607.420047,3880.169788,2509.427042,4130.720882,2357.184931,3715.098029
Tmem151a,399.907697,-1.18079058,0.200421351,-5.891540854,3.83E-09,9.57E-08,491.9660466,289.7077442,478.120823,166.4162376,687.8002952,285.4350354
Vcam1,25376.09789,0.900039579,0.152783827,5.890934909,3.84E-09,9.59E-08,16749.47602,23453.27738,15405.48672,36635.86006,20343.68109,39668.80607
Acot2,2138.513916,-0.841858324,0.143085562,-5.883600793,4.01E-09,1.00E-07,2770.752774,1663.427048,2595.2436,1674.057396,2852.585479,1275.017201
Smim1,3872.154514,-0.695834164,0.118333192,-5.880295725,4.10E-09,1.02E-07,4601.8504,3207.665024,4951.898307,2798.491434,4804.233218,2868.788703
Apol9b,370.7002349,1.004417187,0.170892532,5.877478508,4.17E-09,1.03E-07,146.6058819,311.4575749,339.4940755,666.5644978,258.0691225,502.0102569
Nrtn,174.0763514,-1.487598678,0.25326032,-5.873792928,4.26E-09,1.06E-07,162.3487954,44.36965452,341.3801537,157.4207653,252.308651,86.63008858
Nsg1,4314.677859,0.781966395,0.133234774,5.869086366,4.38E-09,1.08E-07,2062.321667,3728.790966,5205.575825,7376.28729,2513.869756,5001.221652
Cotl1,3926.529338,0.637289093,0.108736292,5.860868373,4.60E-09,1.14E-07,2570.030627,4100.278074,4340.808971,6364.296656,2368.705874,3815.055824
Pdzd7,771.6178666,-0.851919916,0.14536959,-5.860372296,4.62E-09,1.14E-07,1045.919815,602.9053056,848.7351888,513.6414686,1088.729111,529.7763109
Upk3b,197.3619832,-1.458352273,0.248890251,-5.859419034,4.64E-09,1.14E-07,317.8100661,148.7688416,239.5319311,62.96830613,300.6966115,114.3961426
Bmp6,1299.784455,-0.983654484,0.167952282,-5.856749753,4.72E-09,1.16E-07,2051.498414,1317.169744,1762.540075,670.1626867,1307.627027,689.7087821
Myl9,44939.46608,-0.740216216,0.126513252,-5.85089866,4.89E-09,1.20E-07,57320.93195,41690.94538,57213.23908,30424.48643,53371.9204,29615.27323
Tapbp,9586.97123,0.610180742,0.104349635,5.847464089,4.99E-09,1.22E-07,7606.779013,10996.71438,7856.458731,11950.48496,7300.821559,11810.56874
Kcna1,551.9550305,-1.42906225,0.24442351,-5.846664475,5.02E-09,1.23E-07,1786.820681,522.8659288,273.4813386,179.9094461,432.0353613,116.6174269
Tmem151b,112.6433775,1.854923665,0.317292665,5.846096901,5.03E-09,1.23E-07,49.19660466,115.709099,58.46842412,240.1791105,35.7149232,176.5921036
Troap,437.6366419,1.127995687,0.193097805,5.841576944,5.17E-09,1.26E-07,202.6900112,591.5953936,375.3295613,682.7563479,259.2212168,514.2273207
Ahrr,730.599326,-0.864816482,0.148112954,-5.838898333,5.25E-09,1.28E-07,915.0568467,575.9355156,852.5073452,442.5772374,1061.078847,536.4401639
Dlg2,437.9938282,1.114385239,0.190890981,5.837809783,5.29E-09,1.29E-07,263.693801,623.785143,198.9812498,513.6414686,384.7994952,643.0618114
Gnao1,649.9179343,-0.833456704,0.142783205,-5.837218076,5.31E-09,1.29E-07,590.3592559,345.3873107,775.1781391,427.2849345,1137.117071,624.1808946
Gas6,36104.08078,-0.609214572,0.104385961,-5.836173444,5.34E-09,1.29E-07,53440.30378,35460.92389,37618.77269,26318.05332,39697.71319,24088.71784
Mtss1,5688.743762,-0.649818551,0.111434634,-5.831387695,5.50E-09,1.33E-07,9002.978653,6134.322236,4010.745287,2630.276102,7822.720276,4531.420018
Ptrf,37776.06127,-0.612148278,0.104997781,-5.83010684,5.54E-09,1.34E-07,47657.73487,33407.73988,48452.40585,29248.7782,40855.56796,27034.14085
Aldh1a2,1923.457066,-0.747219112,0.128180836,-5.829413647,5.56E-09,1.34E-07,603.1503731,381.9270262,3822.137467,2444.069825,2813.414273,1476.043432
Kifc5b,363.887279,1.117663707,0.191737342,5.829139459,5.57E-09,1.34E-07,194.8185545,448.9165046,310.2598635,546.0251689,192.3997476,490.9038353
Cenpa,1953.997157,0.739256948,0.126841792,5.828181207,5.60E-09,1.35E-07,1267.304536,2154.973221,2006.787202,2981.099522,1163.61524,2150.203224
Nlrc5,472.6925827,1.048918317,0.18002107,5.826641958,5.66E-09,1.36E-07,245.9830233,542.0057798,420.595438,697.1491036,269.5900655,660.8320859
Micall2,3156.633213,0.759796966,0.130574383,5.818882295,5.92E-09,1.42E-07,2051.498414,3921.929463,2757.446325,3914.829547,2255.800633,4038.294898
Rsad2,290.4873411,1.795077721,0.309083367,5.807746106,6.33E-09,1.52E-07,101.3450056,173.128652,143.341943,546.0251689,107.1447696,671.9385076
Hist1h4c,3405.654318,0.755169133,0.13009075,5.804941045,6.44E-09,1.54E-07,1967.864186,2836.177917,3272.345672,5532.215468,2296.123934,4529.198734
Lancl3,245.6067968,1.164732701,0.20066872,5.804256382,6.47E-09,1.54E-07,146.6058819,301.0176562,83.93047978,198.7999379,223.5062936,519.7805315
Kpna2,13444.88297,0.680498362,0.117299242,5.80138753,6.58E-09,1.57E-07,10093.17541,15521.54914,9469.998629,17502.49046,11469.09873,16612.98545
Fbln5,44675.40977,-0.705325688,0.121594472,-5.800639422,6.61E-09,1.57E-07,69204.86378,50490.05687,52036.89746,29417.89308,42903.99162,23998.75582
AI427809,239.10398,1.382247064,0.238523242,5.795020441,6.83E-09,1.62E-07,190.8828261,350.6072701,99.96214446,324.7365502,116.361524,352.0735651
Gins1,390.5297231,1.0349226,0.178700347,5.791385503,6.98E-09,1.65E-07,265.6616652,460.2264165,310.2598635,669.2631395,192.3997476,445.3675067
Lmod1,11465.72354,-0.799091927,0.137987779,-5.79103407,7.00E-09,1.66E-07,18090.57547,13023.79859,11754.03933,5622.170191,13091.2475,7212.510195
Mcam,18923.087,-0.63265159,0.109279079,-5.789320318,7.07E-09,1.67E-07,26290.66553,18553.47554,26837.94971,17410.73665,15416.17379,9029.520771
Rad54b,520.085226,1.15122633,0.198891108,5.788224228,7.11E-09,1.68E-07,447.6891024,767.3340253,196.1521325,593.7011721,354.8450434,760.7898805
Trim2,4042.327743,0.687973097,0.118860988,5.788047941,7.12E-09,1.68E-07,3916.049731,5599.276402,1680.495674,3000.889561,3807.671651,6249.583441
Gypc,4350.788617,0.748797111,0.129385386,5.78733918,7.15E-09,1.68E-07,2613.32364,4254.266875,4119.194783,6008.075953,3035.768472,6074.10198
Thra,4411.226793,-0.649342948,0.112389879,-5.777592717,7.58E-09,1.78E-07,5045.603774,3515.642626,5878.905741,3478.54914,5248.941617,3299.717861
Fsd2,37.45144419,3.076389624,0.533070908,5.771070189,7.88E-09,1.85E-07,7.871456746,75.68941066,6.601273691,76.46151459,9.216754375,48.8682551
Kirrel3,327.1016934,-1.101563463,0.190883567,-5.770865892,7.89E-09,1.85E-07,585.4395955,316.6775342,447.0005328,176.3112572,297.2403286,139.9409123
Casp7,1864.307105,0.671926703,0.116494624,5.767877363,8.03E-09,1.88E-07,1156.12021,1853.955564,1681.438713,2553.814587,1480.441171,2460.072387
Ube2t,453.8075249,0.930356369,0.161330626,5.766768499,8.08E-09,1.89E-07,271.5652577,543.7457662,417.7663207,737.628729,253.4607453,498.6783304
Mis18a,1089.332057,0.725833083,0.12603649,5.75891222,8.47E-09,1.97E-07,734.0133415,1228.430435,993.96321,1599.394976,738.4924443,1241.697936
Slco2a1,4107.405373,0.633950439,0.110123383,5.756728712,8.58E-09,1.99E-07,1834.049422,3055.416209,4464.347093,6547.804291,3452.826608,5289.988614
